SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Thu Apr 23 21:07:24 BST 2015
User: mpfc3
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2E3636
Integration Time (usec): 30000 (USB2E3636)
Spectra Averaged: 100 (USB2E3636)
Boxcar Smoothing: 0 (USB2E3636)
Correct for Electrical Dark: No (USB2E3636)
Strobe/Lamp Enabled: No (USB2E3636)
Correct for Detector Non-linearity: No (USB2E3636)
Correct for Stray Light: No (USB2E3636)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
180.28	0.00
180.65	166.74
181.02	168.33
181.39	169.16
181.77	170.12
182.14	171.61
182.51	171.67
182.88	171.99
183.25	172.74
183.63	173.49
184.00	173.21
184.37	174.04
184.74	173.78
185.11	173.65
185.49	173.29
185.86	173.47
186.23	174.06
186.60	173.55
186.97	173.85
187.35	173.80
187.72	173.14
188.09	173.48
188.46	173.52
188.83	173.49
189.20	173.18
189.58	172.87
189.95	173.06
190.32	173.28
190.69	173.81
191.06	172.96
191.43	173.50
191.81	172.90
192.18	173.85
192.55	173.24
192.92	173.85
193.29	174.07
193.66	173.95
194.03	173.34
194.41	173.81
194.78	173.58
195.15	174.54
195.52	173.89
195.89	173.92
196.26	174.01
196.63	174.23
197.01	174.25
197.38	174.36
197.75	174.10
198.12	174.13
198.49	174.27
198.86	174.04
199.23	174.76
199.60	173.74
199.98	174.34
200.35	173.91
200.72	174.51
201.09	174.83
201.46	175.00
201.83	175.25
202.20	174.54
202.57	174.54
202.94	175.11
203.31	174.40
203.69	174.69
204.06	175.57
204.43	174.82
204.80	174.85
205.17	174.86
205.54	174.77
205.91	175.13
206.28	175.41
206.65	174.82
207.02	174.61
207.39	174.86
207.76	175.22
208.14	175.47
208.51	174.82
208.88	175.54
209.25	175.54
209.62	175.43
209.99	175.12
210.36	175.04
210.73	175.73
211.10	175.88
211.47	175.10
211.84	175.41
212.21	175.35
212.58	175.10
212.95	175.17
213.32	175.84
213.69	175.89
214.06	175.07
214.43	176.03
214.80	175.59
215.17	175.85
215.55	175.76
215.92	175.57
216.29	175.68
216.66	175.27
217.03	176.05
217.40	176.01
217.77	175.76
218.14	175.23
218.51	176.21
218.88	175.56
219.25	175.86
219.62	175.61
219.99	176.43
220.36	175.88
220.73	176.85
221.10	176.29
221.47	175.53
221.84	176.14
222.21	176.74
222.58	175.66
222.95	175.84
223.32	176.29
223.69	176.03
224.06	176.22
224.43	176.86
224.80	175.95
225.17	176.00
225.54	175.98
225.91	176.06
226.27	182.61
226.64	176.16
227.01	176.55
227.38	176.63
227.75	176.06
228.12	175.87
228.49	177.10
228.86	176.20
229.23	176.59
229.60	176.25
229.97	176.08
230.34	176.19
230.71	176.05
231.08	176.87
231.45	176.28
231.82	175.95
232.19	176.32
232.56	176.23
232.93	176.52
233.30	176.08
233.66	176.43
234.03	176.45
234.40	176.80
234.77	176.86
235.14	176.27
235.51	176.64
235.88	176.56
236.25	176.59
236.62	176.88
236.99	176.60
237.36	176.68
237.73	176.51
238.09	176.62
238.46	176.71
238.83	176.67
239.20	176.40
239.57	176.89
239.94	176.76
240.31	176.37
240.68	176.52
241.05	176.63
241.41	177.08
