SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Jun 09 17:07:41 BST 2015
User: mpfc3
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2E3636
Integration Time (usec): 30000 (USB2E3636)
Spectra Averaged: 100 (USB2E3636)
Boxcar Smoothing: 0 (USB2E3636)
Correct for Electrical Dark: No (USB2E3636)
Strobe/Lamp Enabled: No (USB2E3636)
Correct for Detector Non-linearity: No (USB2E3636)
Correct for Stray Light: No (USB2E3636)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
180.28	0.00
180.65	151.47
181.02	152.31
181.39	153.25
181.77	153.96
182.14	155.32
182.51	156.03
182.88	156.42
183.25	156.27
183.63	156.69
184.00	157.55
184.37	158.83
184.74	157.67
185.11	157.00
185.49	157.85
185.86	157.09
186.23	157.40
186.60	157.49
186.97	158.03
187.35	157.72
187.72	157.39
188.09	157.71
188.46	157.01
188.83	157.10
189.20	157.46
189.58	157.37
189.95	157.56
190.32	157.31
190.69	157.80
191.06	157.06
191.43	157.68
191.81	157.38
192.18	158.04
192.55	157.99
192.92	157.18
193.29	158.20
193.66	158.09
194.03	157.98
194.41	158.09
194.78	158.00
195.15	157.44
195.52	158.23
195.89	158.26
196.26	158.31
196.63	158.70
197.01	158.93
197.38	158.16
197.75	158.33
198.12	158.24
198.49	158.07
198.86	158.43
199.23	158.64
199.60	158.18
199.98	158.67
200.35	158.73
200.72	158.81
201.09	158.58
201.46	158.73
201.83	159.14
202.20	158.85
202.57	158.80
202.94	158.24
203.31	158.71
203.69	158.86
204.06	159.99
204.43	158.41
204.80	158.84
205.17	159.06
205.54	159.27
205.91	159.39
206.28	159.13
206.65	159.02
207.02	159.00
207.39	159.10
207.76	159.49
208.14	159.54
208.51	159.28
208.88	159.50
209.25	159.39
209.62	159.37
209.99	158.91
210.36	159.75
210.73	159.22
211.10	159.78
211.47	159.79
211.84	159.12
212.21	159.72
212.58	159.61
212.95	159.80
213.32	159.48
213.69	159.07
214.06	159.43
214.43	159.46
214.80	159.38
215.17	159.85
215.55	159.72
215.92	159.69
216.29	159.59
216.66	160.33
217.03	159.57
217.40	159.86
217.77	159.45
218.14	160.46
218.51	159.62
218.88	160.10
219.25	160.09
219.62	160.44
219.99	160.15
220.36	159.99
220.73	161.09
221.10	160.29
221.47	160.41
221.84	159.64
222.21	160.18
222.58	159.91
222.95	160.03
223.32	160.65
223.69	160.89
224.06	160.09
224.43	159.82
224.80	159.80
225.17	160.36
225.54	160.42
225.91	160.38
226.27	170.32
226.64	159.87
227.01	160.04
227.38	160.15
227.75	161.03
228.12	160.32
228.49	160.63
228.86	160.39
229.23	160.15
229.60	160.35
229.97	160.16
230.34	160.57
230.71	160.68
231.08	161.44
231.45	160.12
231.82	160.25
232.19	160.47
232.56	160.87
232.93	160.28
233.30	160.04
233.66	160.87
234.03	160.45
234.40	160.25
234.77	160.98
235.14	160.67
235.51	161.10
235.88	160.88
236.25	160.78
236.62	161.27
236.99	160.60
237.36	160.48
237.73	160.75
238.09	160.86
238.46	160.70
238.83	160.91
239.20	160.96
239.57	161.06
239.94	160.83
240.31	160.83
240.68	160.02
241.05	160.66
241.41	160.89
241.78	160.54
242.15	160.58
242.52	160.68
242.89	160.66
243.26	160.78
243.63	160.92
244.00	161.45
244.36	160.92
244.73	160.99
245.10	161.22
245.47	161.38
245.84	160.39
246.21	160.79
246.58	161.96
246.94	161.11
247.31	160.96
247.68	160.91
248.05	160.69
248.42	160.82
248.79	161.16
249.15	161.14
249.52	161.12
249.89	160.97
250.26	161.72
250.63	160.98
251.00	161.25
251.36	161.14
251.73	160.94
252.10	161.60
252.47	160.81
252.84	160.46
253.20	160.94
253.57	160.92
253.94	160.89
254.31	161.11
254.68	160.76
255.05	160.79
255.41	160.99
255.78	160.95
256.15	161.35
256.52	160.99
256.88	161.06
257.25	161.30
257.62	161.01
257.99	161.03
258.36	161.24
258.72	160.87
259.09	161.03
259.46	161.20
259.83	161.60
260.19	161.14
260.56	161.17
260.93	160.85
261.30	161.18
261.67	160.94
262.03	161.42
262.40	160.90
262.77	161.31
263.14	161.34
