SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Jun 09 17:13:25 BST 2015
User: mpfc3
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2E3636
Integration Time (usec): 30000 (USB2E3636)
Spectra Averaged: 100 (USB2E3636)
Boxcar Smoothing: 0 (USB2E3636)
Correct for Electrical Dark: No (USB2E3636)
Strobe/Lamp Enabled: No (USB2E3636)
Correct for Detector Non-linearity: No (USB2E3636)
Correct for Stray Light: No (USB2E3636)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
180.28	0.00
180.65	150.65
181.02	151.72
181.39	152.47
181.77	152.97
182.14	154.99
182.51	155.17
182.88	155.52
183.25	156.63
183.63	156.08
184.00	156.46
184.37	158.19
184.74	157.55
185.11	156.53
185.49	157.14
185.86	157.04
186.23	156.63
186.60	156.87
186.97	157.27
187.35	156.65
187.72	156.76
188.09	157.05
188.46	157.05
188.83	157.27
189.20	163.68
189.58	183.77
189.95	184.02
190.32	184.15
190.69	183.90
191.06	183.43
191.43	184.38
191.81	184.06
192.18	184.23
192.55	183.69
192.92	183.64
193.29	184.49
193.66	183.81
194.03	184.18
194.41	184.25
194.78	184.84
195.15	183.84
195.52	184.33
195.89	184.45
196.26	183.96
196.63	184.20
197.01	184.63
197.38	184.79
197.75	184.64
198.12	184.11
198.49	184.72
198.86	184.44
199.23	184.27
199.60	184.42
199.98	184.49
200.35	184.30
200.72	184.38
201.09	184.30
201.46	184.56
201.83	184.67
202.20	184.11
202.57	184.97
202.94	184.70
203.31	184.55
203.69	183.81
204.06	185.31
204.43	183.84
204.80	184.20
205.17	184.31
205.54	184.50
205.91	183.68
206.28	184.40
206.65	184.11
207.02	184.27
207.39	183.84
207.76	184.14
208.14	184.37
208.51	183.75
208.88	184.70
209.25	183.66
209.62	184.51
209.99	183.86
210.36	183.92
210.73	183.92
211.10	184.67
211.47	183.64
211.84	183.50
212.21	184.19
212.58	184.03
212.95	183.65
213.32	184.19
213.69	183.31
214.06	183.94
214.43	184.34
214.80	183.44
215.17	183.72
215.55	183.45
215.92	184.17
216.29	184.16
216.66	184.00
217.03	183.26
217.40	183.84
217.77	183.21
218.14	183.54
218.51	183.13
218.88	183.77
219.25	183.87
219.62	183.14
219.99	183.44
220.36	183.41
220.73	183.74
221.10	183.50
221.47	183.49
221.84	183.02
222.21	183.25
222.58	182.64
222.95	182.97
223.32	183.41
223.69	182.98
224.06	183.03
224.43	182.46
224.80	182.95
225.17	182.40
225.54	182.61
225.91	182.89
226.27	192.70
226.64	182.15
227.01	182.79
227.38	182.35
227.75	182.49
228.12	181.95
228.49	183.21
228.86	182.37
229.23	182.72
229.60	181.99
229.97	182.06
230.34	181.79
