SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Apr 07 18:45:34 BST 2015
User: mpfc3
Dark Spectrum Present: Yes
Reference Spectrum Present: Yes
Number of Sampled Component Spectra: 1
Spectrometers: USB2E3636
Integration Time (usec): 30000 (USB2E3636)
Spectra Averaged: 100 (USB2E3636)
Boxcar Smoothing: 0 (USB2E3636)
Correct for Electrical Dark: No (USB2E3636)
Strobe/Lamp Enabled: No (USB2E3636)
Correct for Detector Non-linearity: No (USB2E3636)
Correct for Stray Light: No (USB2E3636)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
180.28	0.000
180.65	2051.351
181.02	1026.866
181.39	788.421
181.77	758.416
182.14	1195.000
182.51	2448.276
182.88	935.616
183.25	1351.923
183.63	1267.857
184.00	982.716
184.37	1515.556
184.74	1945.946
185.11	2811.111
185.49	903.529
185.86	1038.667
186.23	1403.571
186.60	1243.333
186.97	699.083
187.35	1890.476
187.72	593.077
188.09	1012.000
188.46	2085.714
188.83	616.129
189.20	-227.879
189.58	-33.729
189.95	-30.617
190.32	-31.733
190.69	-29.180
191.06	-38.498
191.43	-34.114
191.81	-28.525
192.18	-30.322
192.55	-33.718
192.92	-31.573
193.29	-33.201
193.66	-30.551
194.03	-29.709
194.41	-33.615
194.78	-34.070
195.15	-34.197
195.52	-34.325
195.89	-34.790
196.26	-32.654
196.63	-29.613
197.01	-30.613
197.38	-30.857
197.75	-37.177
198.12	-34.305
198.49	-30.601
198.86	-32.446
199.23	-28.437
199.60	-34.878
199.98	-33.294
200.35	-29.646
200.72	-37.067
201.09	-30.078
201.46	-31.886
201.83	-34.178
202.20	-35.644
202.57	-35.095
202.94	-36.641
203.31	-35.159
203.69	-39.167
204.06	-37.640
204.43	-37.611
204.80	-31.304
205.17	-31.323
205.54	-34.561
205.91	-32.771
206.28	-31.101
206.65	-32.023
207.02	-35.335
207.39	-34.156
207.76	-35.432
208.14	-32.993
208.51	-33.605
208.88	-35.053
209.25	-34.935
209.62	-35.570
209.99	-30.950
210.36	-38.022
210.73	-34.127
211.10	-36.220
211.47	-35.697
211.84	-35.834
212.21	-37.469
212.58	-37.422
212.95	-32.920
213.32	-35.229
213.69	-34.761
214.06	-35.749
214.43	-41.284
214.80	-34.242
215.17	-38.714
215.55	-37.546
215.92	-34.857
216.29	-35.254
216.66	-40.445
217.03	-32.296
217.40	-39.962
217.77	-33.500
218.14	-35.202
218.51	-37.187
218.88	-38.612
219.25	-35.105
219.62	-35.385
219.99	-34.712
220.36	-40.530
220.73	-35.967
221.10	-41.842
221.47	-39.136
221.84	-38.055
222.21	-34.309
222.58	-42.426
222.95	-39.380
223.32	-48.667
223.69	-41.982
224.06	-42.379
224.43	-43.484
224.80	-42.130
225.17	-44.468
225.54	-40.027
225.91	-41.393
226.27	-21.595
226.64	-39.330
227.01	-40.928
227.38	-44.397
227.75	-41.389
228.12	-43.230
228.49	-35.792
228.86	-45.493
229.23	-42.244
229.60	-37.213
229.97	-42.665
230.34	-44.507
230.71	-43.494
231.08	-42.776
231.45	-39.690
231.82	-43.107
232.19	-41.840
232.56	-45.495
232.93	-47.304
233.30	-41.435
233.66	-48.204
234.03	-40.418
234.40	-41.757
234.77	-36.529
235.14	-43.676
235.51	-47.246
235.88	-41.543
236.25	-40.845
236.62	-51.703
236.99	-42.285
237.36	-45.455
237.73	-39.096
238.09	-44.189
238.46	-43.528
238.83	-47.068
239.20	-41.529
239.57	-37.654
239.94	-43.500
240.31	-44.003
240.68	-45.548
241.05	-47.852
241.41	-40.886
241.78	-45.818
242.15	-43.890
242.52	-45.685
242.89	-44.572
243.26	-46.243
243.63	-44.351
244.00	-47.107
244.36	-42.483
244.73	-43.419
245.10	-51.453
245.47	-47.139
245.84	-49.611
246.21	-44.148
246.58	-50.317
246.94	-48.661
247.31	-44.354
247.68	-45.795
248.05	-46.992
248.42	-46.967
248.79	-46.933
249.15	-40.000
249.52	-47.393
249.89	-51.828
250.26	-48.824
250.63	-48.109
251.00	-49.533
251.36	-49.754
251.73	-50.647
252.10	-47.865
252.47	-49.107
252.84	-51.934
253.20	-53.426
253.57	-53.036
253.94	-41.945
254.31	-49.753
254.68	-49.679
255.05	-46.594
255.41	-51.053
255.78	-45.781
256.15	-49.479
256.52	-51.636
256.88	-58.471
257.25	-46.451
257.62	-54.545
257.99	-51.846
258.36	-56.192
258.72	-47.945
259.09	-50.968
259.46	-48.425
259.83	-51.486
260.19	-50.846
260.56	-49.877
260.93	-52.738
261.30	-46.753
261.67	-52.234
262.03	-49.878
262.40	-46.046
262.77	-48.400
263.14	-48.560
263.50	-49.332
263.87	-45.498
264.24	-54.676
264.61	-54.445
264.97	-54.487
265.34	-48.059
265.71	-53.934
266.07	-48.638
266.44	-47.670
266.81	-50.451
267.18	-53.756
267.54	-50.945
267.91	-53.912
268.28	-45.792
268.64	-41.120
269.01	-42.185
269.38	-51.786
269.75	-47.248
270.11	-42.558
270.48	-46.385
270.85	-49.700
271.21	-49.798
271.58	-59.062
271.95	-49.709
272.32	-48.862
272.68	-56.790
273.05	-48.613
273.42	-52.672
273.78	-46.050
274.15	-46.538
274.52	-59.416
274.88	-54.135
275.25	-56.788
275.62	-51.861
275.98	-49.549
276.35	-48.622
276.72	-56.640
277.08	-49.157
277.45	-48.896
277.82	-47.687
278.18	-58.737
278.55	-53.136
278.92	-54.222
279.28	-51.674
279.65	-47.747
280.01	-52.895
280.38	-51.147
280.75	-56.325
281.11	-55.642
281.48	-45.796
281.85	-52.485
282.21	-52.573
282.58	-45.753
282.95	-46.449
283.31	-53.504
283.68	-48.635
284.04	-46.226
284.41	-54.218
284.78	-47.635
285.14	-49.788
285.51	-48.914
285.87	-52.044
286.24	-51.431
286.61	-58.065
286.97	-60.162
287.34	-48.208
287.70	-45.923
288.07	-48.151
